Post_ID,Posts,Date,Comments,Sentiment,Cleaned_Comment
388,"For several years, the formation of stagnant water from seasonal spring sources has been causing significant inconvenience for the school authority and parents of Rangthangling Primary School in Tsirang. This perennial issue involves the underground water filling the school’s assembly ground. The school management took the initiative to address the problem by reaching out to the district and Rangthangling gewog administrations since 2017, seeking assistance in resolving the problem. However, as of now, no action has been taken on site.",2023-03-03,A big thank you to all the educators and students who make education powerful every day! 🌟,pos,a big thank you to all the educators and students who make education powerful every day glowing_star
388,"For several years, the formation of stagnant water from seasonal spring sources has been causing significant inconvenience for the school authority and parents of Rangthangling Primary School in Tsirang. This perennial issue involves the underground water filling the school’s assembly ground. The school management took the initiative to address the problem by reaching out to the district and Rangthangling gewog administrations since 2017, seeking assistance in resolving the problem. However, as of now, no action has been taken on site.",2023-07-18,Let’s continue to invest in education—it's the foundation of a better world! 📚💚,pos,lets continue to invest in educationits the foundation of a better world booksgreen_heart
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-03-18,"Wow, it’s amazing to see how resilient our students have been during such challenging times! 💪📚",pos,wow its amazing to see how resilient our students have been during such challenging times flexed_bicepsbooks
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-01-17,"Despite the pandemic, our students have proven how adaptable they are. Proud of everyone’s hard work! 🌟",pos,despite the pandemic our students have proven how adaptable they are proud of everyones hard work glowing_star
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-11-02,Incredible to see how well Bhutanese students have done compared to others. Kudos to their dedication! 👏,pos,incredible to see how well bhutanese students have done compared to others kudos to their dedication clapping_hands
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-04-26,This is such positive news! Our students showed strength and perseverance during a tough period. 🙌,pos,this is such positive news our students showed strength and perseverance during a tough period raising_hands
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-08-22,Proud moment for the students and educators of Bhutan! The pandemic didn’t stop their progress. 🎓,pos,proud moment for the students and educators of bhutan the pandemic didnt stop their progress graduation_cap
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-05-26,"It’s amazing that despite financial challenges, students here were still able to perform well. Truly inspiring! 💡",pos,its amazing that despite financial challenges students here were still able to perform well truly inspiring light_bulb
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-08-19,A testament to the hard work of both students and teachers during these tough times. 💼,pos,a testament to the hard work of both students and teachers during these tough times briefcase
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-06-26,"Wow, our students are really showing that nothing can stop their desire to learn! 💪📖",pos,wow our students are really showing that nothing can stop their desire to learn flexed_bicepsopen_book
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-06-18,Well done to all the students who worked so hard despite all the challenges! Keep it up! 🙏,pos,well done to all the students who worked so hard despite all the challenges keep it up folded_hands
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-11-09,"Bhutanese students are resilient! They have proven that with the right mindset, anything is possible! 💥",pos,bhutanese students are resilient they have proven that with the right mindset anything is possible collision
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-01-13,Great to see that students in Bhutan haven’t been left behind like in some other countries. 📈,pos,great to see that students in bhutan havent been left behind like in some other countries chart_increasing
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-06-09,The results are proof of how much effort students and teachers have put into learning during the pandemic. 💻,pos,the results are proof of how much effort students and teachers have put into learning during the pandemic laptop
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-01-04,"COVID-19 may have disrupted education, but Bhutanese students continue to shine through adversity. 🌍",pos,covid19 may have disrupted education but bhutanese students continue to shine through adversity globe_showing_europeafrica
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-04-30,This is such encouraging news! It's inspiring to see students rising above the challenges brought on by the pandemic. 💪,pos,this is such encouraging news its inspiring to see students rising above the challenges brought on by the pandemic flexed_biceps
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-04-25,"Students in Bhutan are making us proud! Despite all odds, they are showing what determination looks like. 💥",pos,students in bhutan are making us proud despite all odds they are showing what determination looks like collision
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-04-04,Bravo to everyone who worked hard and stayed focused on their studies during this pandemic! 🎓,pos,bravo to everyone who worked hard and stayed focused on their studies during this pandemic graduation_cap
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-02-21,It’s impressive to see how our students have adapted to the new learning environment. This speaks volumes! 📚,pos,its impressive to see how our students have adapted to the new learning environment this speaks volumes books
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-09-08,"I’m so proud of our students! They’re proving that no matter the obstacles, they can succeed. 🌟",pos,im so proud of our students theyre proving that no matter the obstacles they can succeed glowing_star
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-05-20,"Fantastic! This shows how much effort students and teachers have put in, even with limited resources. 💡",pos,fantastic this shows how much effort students and teachers have put in even with limited resources light_bulb
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-07-22,"A reminder that our students are determined, no matter the circumstances! 📖",pos,a reminder that our students are determined no matter the circumstances open_book
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-05-31,Kudos to the students and teachers for maintaining such high performance even during tough times! 💪,pos,kudos to the students and teachers for maintaining such high performance even during tough times flexed_biceps
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-11-27,"This goes to show that with the right support, our students can excel no matter what challenges come their way. 🌍",pos,this goes to show that with the right support our students can excel no matter what challenges come their way globe_showing_europeafrica
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-06-14,The performance gap not widening is a huge win! Let's continue to support our students. 👏,pos,the performance gap not widening is a huge win lets continue to support our students clapping_hands
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-03-07,Very proud of our students! They’ve really proven their strength and resilience in such uncertain times. 🙌,pos,very proud of our students theyve really proven their strength and resilience in such uncertain times raising_hands
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-03-31,"Well done, Bhutanese students! This shows that even in challenging times, learning can continue to thrive. 🌱",pos,well done bhutanese students this shows that even in challenging times learning can continue to thrive seedling
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-10-07,"It's incredible to see our students perform so well, even when so many other countries faced setbacks. 💻",pos,its incredible to see our students perform so well even when so many other countries faced setbacks laptop
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-04-24,This is such a bright spot in an otherwise difficult period. Our students have truly persevered! 🌟,pos,this is such a bright spot in an otherwise difficult period our students have truly persevered glowing_star
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-07-31,"This proves that even when things seem difficult, our students find ways to shine through. 🎓",pos,this proves that even when things seem difficult our students find ways to shine through graduation_cap
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-02-23,So proud of the determination of our students! They’ve shown they can overcome anything! 💪,pos,so proud of the determination of our students theyve shown they can overcome anything flexed_biceps
389,"A recent study by the Asian Development Bank, ADB, shows that the performance of classes X and XII students during the COVID-19 pandemic was relatively strong compared with other countries at a similar level of economic development. The research found that the performance gap between students who were financially stronger and those who had financial problems did not widen, unlike in other countries.",2023-06-25,"Let's keep supporting our students so they can keep achieving great things, even beyond the pandemic. 🎓",pos,lets keep supporting our students so they can keep achieving great things even beyond the pandemic graduation_cap
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-10-03,This is such a great initiative for students! E-counselling is definitely making mental health support more accessible. 💻💙,pos,this is such a great initiative for students ecounselling is definitely making mental health support more accessible laptopblue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-07-18,It's awesome to see technology being used to support students' mental health! 👏📱,pos,its awesome to see technology being used to support students mental health clapping_handsmobile_phone
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-02-08,I hope more students make use of this service. Mental health is so important! 💭,pos,i hope more students make use of this service mental health is so important thought_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-10-25,E-counselling makes it easier for students to seek help without feeling judged. Such a positive step! 💬,pos,ecounselling makes it easier for students to seek help without feeling judged such a positive step speech_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-06-15,"Mental health awareness is crucial, and this platform makes it easier for students to get support. 🌱",pos,mental health awareness is crucial and this platform makes it easier for students to get support seedling
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-04-07,Love the idea of online counselling. It’s so much more accessible for students from all over! 🌍,pos,love the idea of online counselling its so much more accessible for students from all over globe_showing_europeafrica
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-06-27,"This is such an important service, especially for students who may not feel comfortable with in-person counselling. 💙",pos,this is such an important service especially for students who may not feel comfortable with inperson counselling blue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-11-28,So good to see platforms like this making mental health support more reachable for all students! 👏💬,pos,so good to see platforms like this making mental health support more reachable for all students clapping_handsspeech_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-12-29,Great initiative! It makes it so much easier for students to access help whenever they need it. 🌟,pos,great initiative it makes it so much easier for students to access help whenever they need it glowing_star
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-06-13,Amazing work by the Ministry of Education and Sherig Counselling Services. This is a huge step for mental health support. 💪💙,pos,amazing work by the ministry of education and sherig counselling services this is a huge step for mental health support flexed_bicepsblue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-11-01,I’m so happy this service exists now! It’s so important to prioritize students' mental health. 💻,pos,im so happy this service exists now its so important to prioritize students mental health laptop
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-12-17,It’s great that e-counselling is now available. It’ll definitely help students who need someone to talk to. 💬🌱,pos,its great that ecounselling is now available itll definitely help students who need someone to talk to speech_balloonseedling
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-06-29,This is exactly the kind of service our students need! Everyone deserves access to mental health support. 💖,pos,this is exactly the kind of service our students need everyone deserves access to mental health support sparkling_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-09-20,So proud of the Ministry of Education for launching this. It’s a huge support for our students. 🎓💙,pos,so proud of the ministry of education for launching this its a huge support for our students graduation_capblue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-04-16,Glad to see more focus on mental health! The e-counselling platform is a great tool for students. 💻💬,pos,glad to see more focus on mental health the ecounselling platform is a great tool for students laptopspeech_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-12-18,A much-needed service! Hope it reaches many students who need help. 🌍,pos,a muchneeded service hope it reaches many students who need help globe_showing_europeafrica
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-12-09,"The online format is so convenient. Students can get help anytime, anywhere! 🙌💬",pos,the online format is so convenient students can get help anytime anywhere raising_handsspeech_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-05-04,"This initiative is so timely. Students need to know they’re not alone, and this platform helps with that. 🌱",pos,this initiative is so timely students need to know theyre not alone and this platform helps with that seedling
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-12-24,I love that this is being offered through a social media platform. It makes it much easier to connect! 📱💖,pos,i love that this is being offered through a social media platform it makes it much easier to connect mobile_phonesparkling_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-02-19,This is definitely a step in the right direction for mental health care in schools. Keep it up! 👏💙,pos,this is definitely a step in the right direction for mental health care in schools keep it up clapping_handsblue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-05-07,"We need more services like this. Mental health is so important, especially for students. 💭💻",pos,we need more services like this mental health is so important especially for students thought_balloonlaptop
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-04-11,This is such a great resource for students. It’s important they know where to turn when they need help. 💬💙,pos,this is such a great resource for students its important they know where to turn when they need help speech_balloonblue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-12-10,Online services like this one make it so much easier to access help. So proud of this initiative! 🌟,pos,online services like this one make it so much easier to access help so proud of this initiative glowing_star
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-10-19,Excellent service! E-counselling is perfect for students who may be hesitant to seek help in person. 💬,pos,excellent service ecounselling is perfect for students who may be hesitant to seek help in person speech_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-02-02,So great to see Bhutan taking mental health seriously with initiatives like this. 🙌💙,pos,so great to see bhutan taking mental health seriously with initiatives like this raising_handsblue_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-01-04,"This will definitely reduce the stigma around seeking mental health support. Good job, Bhutan! 💬",pos,this will definitely reduce the stigma around seeking mental health support good job bhutan speech_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-07-07,Fantastic initiative! This will help many students who are struggling silently. 💭,pos,fantastic initiative this will help many students who are struggling silently thought_balloon
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-08-11,It’s reassuring to know students now have a safe space to talk about their feelings. 💖,pos,its reassuring to know students now have a safe space to talk about their feelings sparkling_heart
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-08-01,"The more accessible mental health support is, the better! Proud of this step forward. 👏",pos,the more accessible mental health support is the better proud of this step forward clapping_hands
390,"Since the launch of the e-counselling service a few months ago, seeking counselling has become easier for students. However, when it comes to emotional connectivity and understanding non-verbal cues, it remains a challenge for both counsellors and students. The e-counselling platform is available from ‘Sherig Counselling Services’ Facebook page and the Ministry of Education and Skills Development’s website.",2023-02-16,Love seeing Bhutan making strides in mental health care for students! This platform is a game changer. 🌍,pos,love seeing bhutan making strides in mental health care for students this platform is a game changer globe_showing_europeafrica
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-11-21,Congratulations to everyone who made it through the Preliminary Examination! Best of luck for the next stage! 🎉📚,pos,congratulations to everyone who made it through the preliminary examination best of luck for the next stage party_popperbooks
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-09-17,"2,000+ graduates! That’s impressive. Wishing all the best to those moving forward! 🙌👏",pos,2000 graduates thats impressive wishing all the best to those moving forward raising_handsclapping_hands
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-05-06,It’s great to see more students progressing through the Civil Service Examination! Keep pushing forward! 💪,pos,its great to see more students progressing through the civil service examination keep pushing forward flexed_biceps
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-10-14,"The competition must be tough, but this is such an exciting achievement! Good luck to all! 🍀",pos,the competition must be tough but this is such an exciting achievement good luck to all four_leaf_clover
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-05-03,This is a huge milestone for the graduates! Wishing them success in the next phase of their careers! 🌟,pos,this is a huge milestone for the graduates wishing them success in the next phase of their careers glowing_star
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-11-04,Kudos to all the qualified candidates! The journey is just getting started! 🏆,pos,kudos to all the qualified candidates the journey is just getting started trophy
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-12-23,It's incredible to see so many graduates reaching this stage! Best of luck to everyone. 🍀📚,pos,its incredible to see so many graduates reaching this stage best of luck to everyone four_leaf_cloverbooks
391,"Over 2,000 graduates have made it through the Bhutan Civil Service Examination’s Preliminary Examination. The results were declared today. The qualified candidates will now compete for 1,125 positions in the civil service when they sit for the main examinations in October. Meanwhile, the pass percentage has dropped by over four per cent compared to last year.",2023-06-26,This is awesome! The future of Bhutan’s civil service looks promising. 🌍💼,pos,this is awesome the future of bhutans civil service looks promising globe_showing_europeafricabriefcase
